overlay_group_id,overlay_priority,basis_name,basis_file,basis_path,floor_hint,drawing_name,drawing_path,relative_drawing_path,facility_count,insert_x,insert_y,xscale,yscale,rotation,is_identity_insert,review_note
xs-1f-plan_333252.150123_0_1_1_0,Z_REFERENCE_ONLY,XS-1F-PLAN,XS-1F-PLAN.dwg,..\..\xREF\X-STRU\XS-1F-PLAN.dwg,1F,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,0,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2f-plan_333252.150123_178200_1_1_0,Z_REFERENCE_ONLY,XS-2F-PLAN,XS-2F-PLAN.dwg,..\..\xREF\X-STRU\XS-2F-PLAN.dwg,2F,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,178200,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-3f-plan_333252.150123_534599.999358_1_1_0,Z_REFERENCE_ONLY,XS-3F-PLAN,XS-3F-PLAN.dwg,..\..\xREF\X-STRU\XS-3F-PLAN.dwg,3F,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,534599.999358,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-4f-plan_333252.150123_712799.999358_1_1_0,Z_REFERENCE_ONLY,XS-4F-PLAN,XS-4F-PLAN.dwg,..\..\xREF\X-STRU\XS-4F-PLAN.dwg,4F,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,712799.999358,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-5f-plan_333252.150123_891000_1_1_0,Z_REFERENCE_ONLY,XS-5F-PLAN,XS-5F-PLAN.dwg,..\..\xREF\X-STRU\XS-5F-PLAN.dwg,5F,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,891000,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-6f-plan_333252.150123_1069200_1_1_0,Z_REFERENCE_ONLY,XS-6F-PLAN,XS-6F-PLAN.dwg,..\..\xREF\X-STRU\XS-6F-PLAN.dwg,6F,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,1069200,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-ph-plan_333252.150123_1247400_1_1_0,Z_REFERENCE_ONLY,XS-PH-PLAN,XS-PH-PLAN.dwg,..\..\xREF\X-STRU\XS-PH-PLAN.dwg,ROOF,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,1247400,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-phr-plan_333252.150123_1425600.00064_1_1_0,Z_REFERENCE_ONLY,XS-PHR-PLAN,XS-PHR-PLAN.dwg,..\..\xREF\X-STRU\XS-PHR-PLAN.dwg,ROOF,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,1425600.00064,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-2mf-plan_333252.150123_356400_1_1_0,Z_REFERENCE_ONLY,XS-2MF-PLAN,XS-2MF-PLAN.dwg,..\..\xREF\X-STRU\XS-2MF-PLAN.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,333252.150123,356400,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_-176185.839228_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,-176185.839228,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_2014.16077207_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,2014.16077207,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_180214.160772_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,180214.160772,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_358414.160772_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,358414.160772,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_536614.16013_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,536614.16013,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_716428.145794_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,716428.145794,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_894628.145794_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,894628.145794,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_1072828.14579_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,1072828.14579,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_1251028.14579_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,1251028.14579,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._350852.587107_1429228.14579_300_300_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,,S-104~112 구조평면도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-104~112 구조평면도.dxf,0,350852.587107,1429228.14579,300,300,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_-75105.3322875_-236500.444214_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,-75105.3322875,-236500.444214,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_-31721.6747392_-236500.444214_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,-31721.6747392,-236500.444214,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_141257.692747_-200053.528769_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,141257.692747,-200053.528769,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-pit-plan_223112.053352_-158459.86685_1_1_0,Z_REFERENCE_ONLY,XS-PIT-PLAN,XS-PIT-PLAN.dwg,..\..\xREF\X-STRU\XS-PIT-PLAN.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,223112.053352,-158459.86685,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._259469.051229_-137314.040343_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,259469.051229,-137314.040343,100,100,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._345958.734972_-137314.040343_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,345958.734972,-137314.040343,100,100,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._86489.683743_-137314.040343_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,86489.683743,-137314.040343,100,100,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
s100-03._0_-137314.040343_100_100_0,Z_REFERENCE_ONLY,S100-03.구조평면도,S100-03.구조평면도.dwg,..\..\xREF\X-NOTE 구조\S100-03.구조평면도.dwg,PIT,S-141~144 PIT 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-141~144 PIT 확대기초및파일배치도.dxf,0,0,-137314.040343,100,100,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-1f-plan_-75105.3322875_-167507.730581_1_1_0,Z_REFERENCE_ONLY,XS-1F-PLAN,XS-1F-PLAN.dwg,..\..\xREF\X-STRU\XS-1F-PLAN.dwg,1F,S-145~149 1층 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-145~149 1층 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-145~149 1층 확대기초및파일배치도.dxf,0,-75105.3322875,-167507.730581,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
xs-1f-plan_-31721.6747392_-167507.730581_1_1_0,Z_REFERENCE_ONLY,XS-1F-PLAN,XS-1F-PLAN.dwg,..\..\xREF\X-STRU\XS-1F-PLAN.dwg,1F,S-145~149 1층 확대기초및파일배치도.dxf,data\converted\dxf\04_설계도서\01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-145~149 1층 확대기초및파일배치도.dxf,01_건축_구조\건축-구조\01 도면\01 CAD\02) 구조\S-100 기본도 관련\S-145~149 1층 확대기초및파일배치도.dxf,0,-31721.6747392,-167507.730581,1,1,0,False,Apply inverse insert/scale/rotation before comparing with basis coordinates.
